name,overallRank,genderRank,count,gender
John,2,1,8237,M
William,3,2,7274,M
James,5,3,5110,M
George,6,4,4365,M
Charles,7,5,3788,M
Joseph,14,6,2977,M
Frank,16,7,2863,M
Robert,21,8,2497,M
Henry,28,9,2278,M
Harry,31,10,2189,M
Edward,32,11,2179,M
Thomas,33,12,2170,M
Walter,36,13,2010,M
Arthur,47,14,1712,M
Fred,52,15,1475,M
Albert,55,16,1447,M
Clarence,68,17,1185,M
Roy,80,18,1018,M
Willie,82,19,986,M
Earl,85,20,896,M
Louis,88,21,869,M
Carl,89,22,861,M
Paul,92,23,824,M
Ernest,93,24,821,M
Richard,94,25,808,M
Samuel,96,26,776,M
Raymond,97,27,767,M
Joe,101,28,741,M
David,102,29,729,M
Charlie,105,30,704,M
Ralph,106,31,692,M
Harold,107,32,690,M
Howard,119,33,612,M
Oscar,120,34,601,M
Andrew,122,35,594,M
Herbert,125,36,585,M
Elmer,128,37,575,M
Jesse,129,38,567,M
Will,131,39,559,M
Alfred,135,40,521,M
Daniel,139,41,515,M
Leo,140,42,515,M
Sam,141,43,507,M
Benjamin,150,44,469,M
Lee,151,45,455,M
Floyd,154,46,445,M
Jack,155,47,441,M
Herman,157,48,433,M
Lawrence,158,49,430,M
Francis,161,50,423,M
Michael,162,51,423,M
Eugene,163,52,421,M
Claude,164,53,419,M
Frederick,167,54,413,M
Peter,173,55,391,M
Clyde,177,56,386,M
Ray,179,57,379,M
Edwin,181,58,366,M
Lewis,182,59,359,M
Leonard,187,60,343,M
Tom,188,61,343,M
Ben,197,62,326,M
Chester,198,63,325,M
Edgar,200,64,313,M
Clifford,205,65,307,M
Martin,209,66,299,M
Harvey,217,67,293,M
Jacob,218,68,292,M
Lester,219,69,291,M
Jim,223,70,287,M
Luther,225,71,285,M
Russell,227,72,278,M
Homer,229,73,273,M
Otto,232,74,270,M
Hugh,234,75,269,M
Guy,237,76,261,M
Anthony,238,77,257,M
Bernard,239,78,256,M
Jessie,240,79,255,M
Lloyd,242,80,253,M
Ed,250,81,241,M
Theodore,251,82,241,M
Leroy,254,83,239,M
Leon,255,84,236,M
Patrick,259,85,229,M
Everett,264,86,226,M
Leslie,265,87,223,M
Oliver,266,88,222,M
Allen,267,89,219,M
Stanley,268,90,218,M
Philip,273,91,214,M
Archie,277,92,207,M
Ira,278,93,206,M
Eddie,279,94,203,M
Alexander,281,95,199,M
Norman,282,96,199,M
Horace,287,97,196,M
Bert,289,98,187,M
Charley,290,99,186,M
Victor,295,100,180,M
Julius,297,101,178,M
Cecil,302,102,175,M
Stephen,305,103,174,M
Percy,306,104,173,M
Isaac,308,105,170,M
Donald,310,106,169,M
Sidney,313,107,168,M
Alvin,314,108,167,M
August,318,109,162,M
Milton,323,110,156,M
Marion,324,111,154,M
Alex,328,112,152,M
Wesley,330,113,149,M
Glenn,337,114,142,M
Warren,338,115,141,M
Gilbert,341,116,139,M
Lonnie,343,117,138,M
Willis,350,118,133,M
Earnest,352,119,131,M
Vernon,353,120,131,M
Dave,354,121,129,M
Otis,355,122,129,M
Emil,359,123,128,M
