name,overallRank,genderRank,count,gender
Mary,1,1,13172,F
John,2,1,6990,M
William,3,2,6086,M
Anna,4,2,5115,F
Helen,5,3,5048,F
James,6,3,4597,M
Margaret,7,4,4249,F
George,8,4,4018,M
Ruth,9,5,3912,F
Florence,10,6,3314,F
Elizabeth,11,7,3287,F
Marie,12,8,3156,F
Charles,13,5,3147,M
Ethel,14,9,2999,F
Lillian,15,10,2703,F
Joseph,16,6,2679,M
Robert,17,7,2609,M
Frank,18,8,2550,M
Edna,19,11,2534,F
Alice,20,12,2523,F
Emma,21,13,2445,F
Clara,22,14,2441,F
Grace,23,15,2353,F
Bertha,24,16,2294,F
Mildred,25,17,2291,F
Annie,26,18,2289,F
Bessie,27,19,2280,F
Gladys,28,20,2228,F
Rose,29,21,2197,F
Mabel,30,22,2127,F
Gertrude,31,23,2110,F
Frances,32,24,2058,F
Minnie,33,25,2036,F
Hazel,34,26,2033,F
Pearl,35,27,1999,F
Martha,36,28,1907,F
Edward,37,9,1901,M
Henry,38,10,1831,M
Esther,39,29,1823,F
Myrtle,40,30,1821,F
Thomas,41,11,1811,M
Ida,42,31,1804,F
Edith,43,32,1794,F
Walter,44,12,1750,M
Harry,45,13,1732,M
Elsie,46,33,1706,F
Irene,47,34,1703,F
Dorothy,48,35,1687,F
Catherine,49,36,1628,F
Agnes,50,37,1611,F
Sarah,51,38,1587,F
Eva,52,39,1582,F
Louise,53,40,1536,F
Nellie,54,41,1510,F
Ella,55,42,1502,F
Laura,56,43,1472,F
Josephine,57,44,1388,F
Arthur,58,14,1357,M
Lillie,59,45,1350,F
Carrie,60,46,1346,F
Julia,61,47,1297,F
Albert,62,15,1210,M
Fred,63,16,1182,M
Mattie,64,48,1171,F
Lena,65,49,1159,F
Viola,66,50,1156,F
Alma,67,51,1146,F
Clarence,68,17,1139,M
Ruby,69,52,1103,F
Willie,70,18,1088,M
Hattie,71,53,1087,F
Jessie,72,54,1081,F
Blanche,73,55,1063,F
Beatrice,74,56,1061,F
Jennie,75,57,1061,F
Cora,76,58,1056,F
Mae,77,59,1035,F
Lucy,78,60,1018,F
Ada,79,61,984,F
Stella,80,62,975,F
Marion,81,63,973,F
Mamie,82,64,966,F
Katherine,83,65,942,F
Harold,84,19,914,M
Roy,85,20,912,M
Maude,86,66,908,F
Lula,87,67,894,F
Fannie,88,68,886,F
Paul,89,21,885,M
Raymond,90,22,869,M
Vera,91,69,864,F
Earl,92,23,821,M
Maggie,93,70,814,F
Lucille,94,71,812,F
Pauline,95,72,811,F
Willie,96,73,806,F
Evelyn,97,74,802,F
Joe,98,24,780,M
Virginia,99,75,776,F
Carl,100,25,774,M
Beulah,101,76,770,F
Louis,102,26,770,M
Rosa,103,77,765,F
Ernest,104,27,744,M
Richard,105,28,744,M
Ralph,106,29,742,M
Thelma,107,78,736,F
Dora,108,79,718,F
Nora,109,80,709,F
Ellen,110,81,708,F
Sadie,111,82,705,F
Samuel,112,30,704,M
Marguerite,113,83,693,F
Charlie,114,31,678,M
Leona,115,84,665,F
Daisy,116,85,660,F
David,117,32,646,M
Susie,118,86,622,F
Hilda,119,87,621,F
Kathryn,120,88,621,F
Nettie,121,89,611,F
Effie,122,90,597,F
Della,123,91,595,F
Herbert,124,33,590,M
Howard,125,34,589,M
Ann,126,92,586,F
Lottie,127,93,584,F
Jack,128,35,582,M
Andrew,129,36,578,M
Eleanor,130,94,575,F
May,131,95,571,F
Emily,132,96,569,F
Lydia,133,97,566,F
Olive,134,98,565,F
Georgia,135,99,553,F
Sallie,136,100,544,F
Theresa,137,101,532,F
Flora,138,102,520,F
Bernice,139,103,515,F
Elmer,140,37,514,M
Francis,141,38,501,M
Dewey,142,39,499,M
Lawrence,143,40,497,M
Charlotte,144,104,496,F
Alfred,145,41,496,M
Lizzie,146,105,492,F
Daniel,147,42,485,M
Leo,148,43,482,M
Anne,149,106,476,F
Nancy,150,107,475,F
Sam,151,44,469,M
Katie,152,108,459,F
Eugene,153,45,449,M
Marjorie,154,109,448,F
Oscar,155,46,447,M
Lola,156,110,437,F
Violet,157,111,435,F
Iva,158,112,432,F
Doris,159,113,431,F
Harriet,160,114,431,F
Inez,161,115,431,F
Jesse,162,47,423,M
Lela,163,116,417,F
Lois,164,117,415,F
Will,165,48,414,M
